Or_ID,C_ID,P_ID,Order_Date,Order_Time,Qty,Coupon,DP_ID
ORD05745,CUST03841,PROD05465,2024-12-09,10:08:22,1,TRUE,DP00306
ORD05746,CUST06299,PROD03224,2024-02-28,17:41:58,4,TRUE,DP00458
ORD05747,CUST07672,PROD05023,2024-09-28,19:26:13,1,FALSE,DP00229
ORD05748,CUST09043,PROD00019,2024-09-24,06:33:24,1,FALSE,DP00041
ORD05749,CUST01572,PROD07456,2024-02-27,23:52:43,1,TRUE,DP00099
ORD05750,CUST02395,PROD03097,2024-06-05,18:10:37,5,TRUE,DP00351
ORD05751,CUST00205,PROD01299,2024-05-09,09:56:56,5,FALSE,DP00339
ORD05752,CUST07756,PROD08446,2024-09-10,13:04:36,2,FALSE,DP00034
ORD05753,CUST09779,PROD05815,2024-03-17,01:42:32,4,FALSE,DP00479
ORD05754,CUST01336,PROD09214,2024-02-24,18:09:55,2,FALSE,DP00203
ORD05755,CUST00584,PROD02588,2024-01-15,16:03:45,3,TRUE,DP00259
ORD05756,CUST04216,PROD08218,2024-02-02,17:30:42,5,FALSE,DP00062
ORD05757,CUST08317,PROD08621,2024-11-22,13:55:34,3,TRUE,DP00370
ORD05758,CUST01832,PROD08395,2024-08-18,16:57:39,5,FALSE,DP00066
ORD05759,CUST09930,PROD01630,2024-04-16,03:10:07,4,FALSE,DP00142
ORD05760,CUST07231,PROD04105,2024-07-18,19:50:40,2,FALSE,DP00470
ORD05761,CUST08495,PROD07249,2024-08-27,10:03:41,3,FALSE,DP00498
ORD05762,CUST07892,PROD05322,2024-08-17,17:26:41,3,TRUE,DP00056
ORD05763,CUST05061,PROD06741,2024-07-21,11:45:24,1,TRUE,DP00101
ORD05764,CUST02748,PROD05156,2024-04-24,14:14:40,5,TRUE,DP00331
ORD05765,CUST00826,PROD03179,2024-11-22,09:06:14,3,FALSE,DP00146
ORD05766,CUST05787,PROD08677,2024-01-27,13:18:28,5,FALSE,DP00179
ORD05767,CUST08457,PROD01497,2024-02-29,04:08:37,1,FALSE,DP00103
ORD05768,CUST03028,PROD06639,2024-12-07,05:00:57,4,FALSE,DP00348
ORD05769,CUST06304,PROD05875,2024-04-22,10:29:28,4,FALSE,DP00310
ORD05770,CUST06317,PROD09330,2024-02-04,09:07:03,5,FALSE,DP00181
ORD05771,CUST05115,PROD07134,2024-06-29,12:10:55,1,FALSE,DP00455
ORD05772,CUST03566,PROD03995,2024-04-02,21:23:03,5,TRUE,DP00131
ORD05773,CUST02221,PROD07350,2024-01-14,07:02:42,2,FALSE,DP00450
ORD05774,CUST00565,PROD06855,2024-08-06,20:30:55,5,FALSE,DP00371
ORD05775,CUST09946,PROD07156,2024-09-16,03:44:57,3,TRUE,DP00031
ORD05776,CUST08633,PROD06838,2024-05-01,11:59:37,3,FALSE,DP00082
ORD05777,CUST05632,PROD01464,2024-10-31,10:20:05,3,FALSE,DP00454
ORD05778,CUST07161,PROD07348,2024-10-09,05:29:54,2,FALSE,DP00349
ORD05779,CUST03621,PROD07121,2024-03-12,10:56:11,1,,DP00343
ORD05780,CUST09487,PROD05390,2024-01-13,16:03:45,3,TRUE,DP00198
ORD05781,CUST05635,PROD07660,2024-06-10,20:48:55,2,FALSE,DP00388
ORD05782,CUST03315,PROD04851,2024-07-22,05:13:50,4,FALSE,DP00433
ORD05783,CUST02534,PROD01321,2024-03-10,02:12:13,4,FALSE,DP00472
ORD05784,CUST02728,PROD05785,2024-01-29,03:25:18,1,FALSE,DP00263
ORD05785,CUST08445,PROD01686,2024-06-11,19:53:39,4,FALSE,DP00420
ORD05786,CUST00495,PROD09024,2024-01-19,19:10:20,3,TRUE,DP00007
ORD05787,CUST02921,PROD01045,2024-09-13,00:28:11,1,TRUE,DP00414
ORD05788,CUST07802,PROD02766,2024-06-08,10:05:14,1,FALSE,DP00025
ORD05789,CUST00389,PROD04499,2024-01-16,05:23:51,5,FALSE,DP00169
ORD05790,CUST01237,PROD05299,2024-07-29,14:55:13,5,TRUE,DP00211
ORD05791,CUST00662,PROD03216,2024-04-12,21:33:55,5,TRUE,DP00052
ORD05792,CUST00121,PROD07092,2024-05-05,09:54:05,5,TRUE,DP00327
ORD05793,CUST09680,PROD04186,2024-03-14,20:41:54,2,FALSE,DP00214
ORD05794,CUST09797,PROD04962,2024-07-09,12:08:43,4,FALSE,DP00080
ORD05795,CUST04099,PROD06323,2024-03-02,21:33:19,3,TRUE,DP00406
ORD05796,CUST03904,PROD05811,2024-10-14,11:24:00,5,TRUE,DP00472
ORD05797,CUST03861,PROD01337,2024-12-24,17:38:19,5,FALSE,DP00057
ORD05798,CUST07769,PROD00700,2024-02-28,00:54:33,1,TRUE,DP00145
ORD05799,CUST09213,PROD08932,2024-09-19,05:23:33,3,FALSE,DP00233
ORD05800,CUST01331,PROD07707,2024-11-05,21:04:20,4,TRUE,DP00372
ORD05801,CUST03540,PROD02885,2024-12-20,11:28:42,1,FALSE,DP00170
ORD05802,CUST07748,PROD02676,2024-04-15,13:10:36,4,FALSE,DP00484
ORD05803,CUST06343,PROD03967,2024-06-07,12:29:37,1,TRUE,DP00196
ORD05804,CUST07094,PROD08756,2024-04-02,18:45:37,4,TRUE,DP00377
ORD05805,CUST01418,PROD07177,2024-12-08,06:06:46,2,FALSE,DP00499
ORD05806,CUST05517,PROD05118,2024-02-24,08:28:37,1,FALSE,DP00190
ORD05807,CUST00419,PROD09271,2024-03-07,17:41:12,5,FALSE,DP00428
ORD05808,CUST02417,PROD03152,2024-09-08,17:24:14,5,FALSE,DP00109
ORD05809,CUST08928,PROD07813,2024-08-13,07:30:16,2,FALSE,DP00456
ORD05810,CUST01085,PROD07225,2024-08-08,05:26:52,5,FALSE,DP00213
ORD05811,CUST06139,PROD02121,2024-07-20,04:59:57,3,FALSE,DP00183
ORD05812,CUST03897,PROD04167,2024-08-20,22:50:09,3,TRUE,DP00422
ORD05813,CUST06286,PROD02048,2025-01-02,05:04:36,1,TRUE,DP00373
ORD05814,CUST08276,PROD08049,2024-01-21,19:36:03,3,TRUE,DP00393
ORD05815,CUST06151,PROD02097,2024-04-07,21:56:42,1,TRUE,DP00204
ORD05816,CUST09377,PROD08156,2024-01-10,02:20:03,1,TRUE,DP00234
ORD05817,CUST09607,PROD02678,2024-11-13,03:39:24,2,FALSE,DP00208
ORD05818,CUST06610,PROD00482,2024-08-12,06:20:10,4,FALSE,DP00072
ORD05819,CUST00077,PROD06717,2024-08-07,21:06:00,1,FALSE,DP00004
ORD05820,CUST08915,PROD00855,2024-02-08,08:03:54,4,FALSE,DP00304
ORD05821,CUST00915,PROD09732,2024-08-28,04:04:31,3,TRUE,DP00221
ORD05822,CUST08753,PROD05403,2024-03-07,20:03:50,3,FALSE,DP00342
ORD05823,CUST08997,PROD07138,2024-10-16,10:53:23,1,FALSE,DP00422
ORD05824,CUST07610,PROD08706,2024-07-19,08:58:21,2,FALSE,DP00350
ORD05825,CUST08414,PROD07345,2024-03-02,10:41:35,3,FALSE,DP00243
ORD05826,CUST07808,PROD04499,2024-06-17,15:45:35,4,FALSE,DP00444
ORD05827,CUST05761,PROD03492,2024-05-20,07:35:54,3,TRUE,DP00370
ORD05828,CUST05176,PROD08747,2024-04-21,06:46:53,2,TRUE,DP00371
ORD05829,CUST01225,PROD00492,2024-03-15,03:43:05,3,FALSE,DP00307
ORD05830,CUST01736,PROD00772,2024-06-07,08:14:35,4,FALSE,DP00009
ORD05831,CUST02258,PROD00755,2024-08-08,17:52:17,1,FALSE,DP00458
ORD05832,CUST00781,PROD01490,2024-10-06,01:24:44,4,FALSE,DP00358
ORD05833,CUST09975,PROD02548,2024-01-07,13:38:40,3,FALSE,DP00341
ORD05834,CUST05702,PROD00094,2024-09-01,07:20:34,3,TRUE,DP00011
ORD05835,CUST09723,PROD05793,2024-11-04,23:21:40,2,FALSE,DP00463
ORD05836,CUST03733,PROD01808,2024-11-27,10:18:47,3,TRUE,DP00462
ORD05837,CUST02009,PROD09173,2024-02-15,23:38:45,3,FALSE,DP00042
ORD05838,CUST00193,PROD09586,2024-07-17,15:51:20,1,FALSE,DP00383
ORD05839,CUST05358,PROD07202,2024-03-06,04:46:15,1,FALSE,DP00226
ORD05840,CUST02684,PROD00482,2024-09-17,19:38:31,2,TRUE,DP00359
ORD05841,CUST08497,PROD04109,2024-09-01,12:07:30,4,TRUE,DP00422
ORD05842,CUST01798,PROD07531,2024-05-29,06:44:43,5,FALSE,DP00423
ORD05843,CUST02704,PROD05414,2024-02-14,10:22:35,3,TRUE,DP00362
ORD05844,CUST03339,PROD09005,2024-03-09,12:51:14,2,FALSE,DP00443
ORD05845,CUST00353,PROD01646,2024-01-22,14:10:11,1,TRUE,DP00446
ORD05846,CUST04266,PROD08083,2024-01-30,03:32:53,2,TRUE,DP00217
ORD05847,CUST05315,PROD04421,2024-02-24,17:01:54,3,FALSE,DP00024
ORD05848,CUST03173,PROD04623,2024-03-28,18:22:53,5,FALSE,DP00495
ORD05849,CUST03554,PROD04725,2024-06-12,04:39:16,1,FALSE,DP00286
ORD05850,CUST09258,PROD02234,2024-06-08,11:20:04,5,FALSE,DP00492
ORD05851,CUST09278,PROD05893,2024-03-05,07:37:32,2,FALSE,DP00152
ORD05852,CUST09331,PROD00325,2024-06-09,16:24:40,1,FALSE,DP00192
ORD05853,CUST03100,PROD00543,2024-08-18,06:13:54,2,TRUE,DP00368
ORD05854,CUST06702,PROD06196,2024-03-07,05:01:23,2,FALSE,DP00486
ORD05855,CUST06974,PROD07680,2024-02-24,10:28:59,2,TRUE,DP00435
ORD05856,CUST04307,PROD08844,2024-12-20,18:05:29,4,FALSE,DP00161
ORD05857,CUST03524,PROD09808,2024-09-23,23:37:06,2,FALSE,DP00402
ORD05858,CUST04361,PROD02926,2024-11-12,06:02:49,5,FALSE,DP00453
ORD05859,CUST02326,PROD04231,2024-12-21,21:55:39,2,TRUE,DP00002
ORD05860,CUST03066,PROD05714,2024-02-25,08:05:45,5,FALSE,DP00384
ORD05861,CUST09798,PROD01704,2024-12-31,11:44:17,5,TRUE,DP00270
ORD05862,CUST02817,PROD04423,2024-02-09,04:29:18,1,FALSE,DP00046
ORD05863,CUST05728,PROD02635,2024-12-26,04:34:33,2,FALSE,DP00039
ORD05864,CUST08943,PROD03543,2024-01-19,19:42:31,4,FALSE,DP00478
ORD05865,CUST02496,PROD00089,2024-01-18,18:36:08,5,FALSE,DP00436
ORD05866,CUST04180,PROD02908,2024-04-05,08:22:26,4,FALSE,DP00160
ORD05867,CUST08355,PROD09237,2024-01-16,01:30:26,1,TRUE,DP00477
ORD05868,CUST06018,PROD01066,2024-11-04,17:48:55,1,FALSE,DP00452
ORD05869,CUST06738,PROD02100,2024-03-22,08:05:21,1,TRUE,DP00372
ORD05870,CUST00042,PROD05695,2024-12-06,18:18:44,3,TRUE,DP00004
ORD05871,CUST01340,PROD09635,2024-08-14,09:56:00,5,FALSE,DP00482
ORD05872,CUST08752,PROD01026,2024-05-09,11:52:56,3,FALSE,
ORD05873,CUST04041,PROD06866,2024-04-12,07:02:29,4,FALSE,DP00237
ORD05874,CUST09719,PROD09134,2024-10-11,02:28:45,1,FALSE,DP00197
ORD05875,CUST04374,PROD02728,2024-07-17,02:03:53,2,FALSE,DP00359
ORD05876,CUST02324,PROD04645,2024-11-21,12:20:16,3,FALSE,DP00228
ORD05877,CUST07417,PROD05787,2024-12-12,22:01:29,5,FALSE,DP00224
ORD05878,CUST04477,PROD02035,2024-04-20,14:27:36,5,TRUE,DP00082
ORD05879,CUST08641,PROD02557,2024-08-18,05:01:37,2,FALSE,DP00220
ORD05880,CUST09023,PROD03958,2024-12-17,02:05:42,3,FALSE,DP00172
ORD05881,CUST01910,PROD07602,2025-01-03,03:44:12,1,FALSE,DP00104
ORD05882,CUST08644,PROD00265,2024-05-14,22:58:02,4,FALSE,DP00449
ORD05883,CUST06960,PROD00044,2024-08-15,09:20:52,5,FALSE,DP00251
ORD05884,CUST06554,PROD00130,2024-12-20,11:25:24,1,FALSE,DP00428
ORD05885,CUST00975,PROD09732,2024-05-17,18:03:34,1,TRUE,DP00026
ORD05886,CUST03221,PROD05135,2024-12-02,07:39:34,4,FALSE,DP00484
ORD05887,CUST07862,PROD05337,2024-03-04,02:58:38,1,,DP00198
ORD05888,CUST03565,PROD09855,2024-05-23,08:02:40,3,FALSE,DP00235
ORD05889,CUST06056,PROD00785,2024-12-11,11:06:39,1,FALSE,DP00091
ORD05890,CUST02776,PROD04301,2024-10-07,11:00:21,4,FALSE,DP00171
ORD05891,CUST08954,PROD03296,2024-03-27,18:15:17,5,FALSE,DP00145
ORD05892,CUST04061,PROD02195,2024-02-26,17:45:35,3,FALSE,DP00262
ORD05893,CUST03643,PROD06996,2024-03-05,09:02:49,1,,DP00065
ORD05894,CUST02759,PROD00233,2024-05-06,09:07:58,2,FALSE,DP00360
ORD05895,CUST05325,PROD04769,2024-08-12,08:06:31,3,FALSE,DP00134
ORD05896,CUST07957,PROD00131,2024-10-10,22:54:00,3,TRUE,DP00073
ORD05897,CUST00600,PROD07564,2024-11-15,17:03:22,5,FALSE,DP00492
ORD05898,CUST07578,PROD01377,2024-09-14,22:16:29,1,TRUE,DP00344
ORD05899,CUST05726,PROD06988,2024-03-21,10:41:41,2,FALSE,DP00195
ORD05900,CUST07170,PROD04745,2024-05-24,18:41:47,1,FALSE,DP00328
ORD05901,CUST09787,PROD08102,2024-08-31,23:21:40,3,FALSE,DP00418
ORD05902,CUST09523,PROD07924,2024-04-18,12:30:22,1,FALSE,DP00430
ORD05903,CUST00731,PROD04606,2025-01-03,13:23:05,5,FALSE,DP00491
ORD05904,CUST06616,PROD02552,2024-04-26,20:52:36,5,FALSE,DP00203
ORD05905,CUST07224,PROD07148,2024-02-05,15:10:02,5,FALSE,DP00160
ORD05906,CUST09160,PROD00999,2024-12-07,13:39:25,3,FALSE,DP00311
ORD05907,CUST00674,PROD03966,2024-05-27,23:03:30,2,FALSE,DP00239
ORD05908,CUST08368,PROD04682,2024-04-25,07:41:48,2,TRUE,DP00318
ORD05909,CUST02689,PROD00456,2024-05-04,00:45:22,5,FALSE,DP00365
ORD05910,CUST01804,PROD00500,2024-04-28,08:39:52,2,TRUE,DP00332
ORD05911,CUST08509,PROD04336,2024-01-11,08:01:28,3,FALSE,DP00242
ORD05912,CUST01097,PROD08827,2024-08-16,04:07:55,5,TRUE,DP00463
ORD05913,CUST05712,PROD03778,2024-08-21,14:15:18,5,FALSE,DP00293
ORD05914,CUST08297,PROD00771,2024-04-06,03:44:12,3,,DP00078
ORD05915,CUST03037,PROD01499,2024-11-25,14:09:39,4,FALSE,DP00309
ORD05916,CUST09537,PROD02884,2024-10-03,18:01:17,2,FALSE,DP00443
ORD05917,CUST04835,PROD07146,2024-09-27,21:18:12,3,FALSE,DP00275
ORD05918,CUST01671,PROD04222,2024-07-31,22:26:10,5,FALSE,DP00203
ORD05919,CUST04825,PROD01126,2024-10-08,13:21:52,2,FALSE,DP00028
ORD05920,CUST03626,PROD04555,2024-10-28,08:44:38,3,FALSE,DP00075
ORD05921,CUST03103,PROD02595,2024-12-25,23:51:24,5,TRUE,DP00251
ORD05922,CUST05530,PROD02067,2024-10-26,15:21:55,5,FALSE,DP00498
ORD05923,CUST07395,PROD04039,2024-12-13,05:50:28,2,FALSE,DP00488
ORD05924,CUST02520,PROD00455,2024-08-20,03:03:05,3,FALSE,DP00068
ORD05925,CUST05890,PROD02561,2024-12-14,02:12:31,3,,DP00018
ORD05926,CUST09604,PROD08693,2024-05-13,11:45:59,3,FALSE,DP00033
ORD05927,CUST02035,PROD01828,2024-11-06,01:45:21,3,FALSE,DP00063
ORD05928,CUST01667,PROD03259,2024-02-23,20:14:00,3,FALSE,DP00280
ORD05929,CUST04090,PROD00782,2024-07-29,00:02:05,2,FALSE,
ORD05930,CUST01491,PROD04610,2024-06-10,14:04:07,5,FALSE,DP00123
ORD05931,CUST06980,PROD06604,2024-09-28,00:00:36,4,TRUE,DP00081
ORD05932,CUST06684,PROD03623,2024-02-27,01:53:07,3,FALSE,DP00243
ORD05933,CUST04841,PROD01003,2024-11-01,10:32:18,1,TRUE,DP00046
ORD05934,CUST01397,PROD00086,2024-12-05,11:03:04,3,TRUE,DP00284
ORD05935,CUST02669,PROD03112,2024-12-09,05:38:42,4,TRUE,DP00292
ORD05936,CUST02703,PROD02447,2024-11-18,16:12:13,2,FALSE,DP00054
ORD05937,CUST02551,PROD03578,2024-03-20,22:20:37,2,TRUE,DP00406
ORD05938,CUST02980,PROD02249,2024-04-25,09:49:44,1,FALSE,DP00011
ORD05939,CUST07145,PROD09718,2024-11-22,14:02:38,5,TRUE,DP00487
ORD05940,CUST06349,PROD03726,2024-08-17,12:52:14,4,TRUE,DP00338
ORD05941,CUST04482,PROD09476,2024-10-18,19:51:10,4,FALSE,DP00316
ORD05942,CUST05680,PROD02030,2024-03-04,21:07:48,3,TRUE,DP00045
ORD05943,CUST05441,PROD07257,2024-07-09,02:43:07,2,FALSE,DP00001
ORD05944,CUST05073,PROD02228,2024-10-15,04:46:24,2,FALSE,DP00450
ORD05945,CUST02689,PROD09300,2024-08-20,10:32:52,4,FALSE,DP00195
ORD05946,CUST08175,PROD09229,2024-07-19,11:00:51,5,TRUE,DP00290
ORD05947,CUST09824,PROD03723,2024-07-17,12:54:36,3,FALSE,DP00414
ORD05948,CUST05267,PROD00121,2024-10-20,16:27:53,1,FALSE,DP00155
ORD05949,CUST00026,PROD00824,2024-05-13,08:01:40,3,FALSE,DP00086
ORD05950,CUST01177,PROD06334,2024-10-03,23:09:05,3,FALSE,DP00412
ORD05951,CUST04462,PROD02979,2024-08-16,12:41:59,2,FALSE,DP00474
ORD05952,CUST07991,PROD00055,2024-07-05,11:09:51,1,TRUE,DP00438
ORD05953,CUST03946,PROD07779,2024-05-16,13:09:01,5,FALSE,DP00078
ORD05954,CUST05386,PROD02604,2024-05-22,10:03:39,3,FALSE,DP00309
ORD05955,CUST05476,PROD04178,2024-05-19,12:27:01,1,FALSE,DP00302
ORD05956,CUST09137,PROD07239,2024-05-24,19:33:07,5,FALSE,DP00413
ORD05957,CUST01569,PROD02796,2024-01-19,07:50:42,2,FALSE,DP00310
ORD05958,CUST02402,PROD06389,2024-03-28,05:32:10,3,TRUE,DP00194
ORD05959,CUST05240,PROD06466,2024-08-16,14:49:34,5,TRUE,DP00402
ORD05960,CUST03651,PROD03243,2024-04-19,13:11:50,1,FALSE,DP00020
ORD05961,CUST01365,PROD01525,2024-11-05,12:12:16,3,FALSE,DP00364
ORD05962,CUST03125,PROD03051,2024-05-08,20:45:55,1,TRUE,DP00223
ORD05963,CUST07103,PROD03861,2024-12-04,22:56:15,2,FALSE,DP00328
ORD05964,CUST07916,PROD07270,2024-07-21,15:54:49,1,TRUE,DP00393
ORD05965,CUST07683,PROD09866,2024-01-22,18:14:27,1,FALSE,DP00122
ORD05966,CUST08257,PROD00484,2024-10-14,20:24:05,2,TRUE,DP00019
ORD05967,CUST07689,PROD06320,2024-06-17,01:03:19,3,FALSE,DP00172
ORD05968,CUST03090,PROD04617,2024-10-26,05:19:37,1,FALSE,DP00165
ORD05969,CUST06124,PROD07397,2024-09-03,00:00:40,2,FALSE,DP00243
ORD05970,CUST07220,PROD05376,2024-12-04,19:01:46,3,FALSE,DP00425
ORD05971,CUST00391,PROD03946,2024-03-01,16:26:01,1,TRUE,DP00386
ORD05972,CUST08921,PROD05826,2024-10-30,11:27:47,1,FALSE,DP00049
ORD05973,CUST08166,PROD00377,2024-10-28,10:12:45,1,FALSE,DP00136
ORD05974,CUST01290,PROD06951,2024-01-31,18:09:50,5,FALSE,DP00391
ORD05975,CUST03141,PROD07147,2024-09-29,15:58:11,1,,DP00401
ORD05976,CUST06205,PROD08620,2024-10-05,19:07:03,5,FALSE,DP00065
ORD05977,CUST00066,PROD08209,2024-01-23,13:25:07,2,FALSE,DP00151
ORD05978,CUST04325,PROD04025,2024-07-24,22:49:04,5,FALSE,DP00055
ORD05979,CUST05241,PROD03554,2024-12-16,23:57:04,2,FALSE,DP00080
ORD05980,CUST07938,PROD07897,2024-12-10,09:25:10,3,TRUE,DP00484
ORD05981,CUST04415,PROD00559,2024-02-17,11:55:14,2,FALSE,DP00442
ORD05982,CUST06947,PROD01359,2024-10-01,10:13:37,5,TRUE,DP00429
ORD05983,CUST06490,PROD07983,2024-04-26,16:15:31,5,TRUE,DP00132
ORD05984,CUST08773,PROD05849,2024-11-17,22:05:09,5,FALSE,DP00346
ORD05985,CUST00203,PROD00150,2024-05-28,17:23:32,2,FALSE,DP00363
ORD05986,CUST06451,PROD05379,2024-08-05,23:29:05,3,TRUE,DP00360
ORD05987,CUST07356,PROD04444,2024-10-02,13:18:56,2,FALSE,DP00028
ORD05988,CUST01804,PROD07407,2024-10-03,06:11:24,4,TRUE,DP00289
ORD05989,CUST05312,PROD03275,2024-05-29,22:51:33,1,TRUE,DP00200
ORD05990,CUST05095,PROD00369,2024-05-03,12:40:39,3,FALSE,DP00320
ORD05991,CUST07596,PROD09560,2024-08-17,16:51:50,5,FALSE,DP00028
ORD05992,CUST09984,PROD00257,2024-11-09,08:32:50,5,FALSE,DP00062
ORD05993,CUST01864,PROD08166,2024-05-09,14:34:45,3,TRUE,DP00419
ORD05994,CUST07727,PROD04943,2024-03-19,03:37:25,1,TRUE,DP00258
ORD05995,CUST09441,PROD08088,2024-06-24,04:30:30,1,FALSE,DP00007
ORD05996,CUST06298,PROD04943,2024-09-07,14:01:03,1,FALSE,DP00076
ORD05997,CUST06824,PROD05826,2024-09-15,05:44:33,5,TRUE,DP00096
ORD05998,CUST03257,PROD06021,2024-01-09,15:52:31,3,TRUE,DP00190
ORD05999,CUST02133,PROD03927,2024-08-15,07:41:10,5,FALSE,DP00028
ORD06000,CUST06417,PROD03725,2024-09-30,10:10:45,1,TRUE,DP00399
ORD06001,CUST09205,PROD07567,2024-04-30,00:30:34,3,TRUE,DP00169
ORD06002,CUST00047,PROD07174,2024-07-22,04:58:40,2,FALSE,DP00364
ORD06003,CUST08959,PROD08197,2024-10-15,20:04:49,3,FALSE,DP00135
ORD06004,CUST01280,PROD02038,2024-05-07,23:47:35,2,TRUE,DP00050
ORD06005,CUST06656,PROD08231,2024-05-15,00:15:14,1,FALSE,DP00499
ORD06006,CUST07228,PROD05519,2024-04-04,02:23:39,5,TRUE,DP00386
ORD06007,CUST08314,PROD01052,2024-01-17,18:24:42,3,TRUE,DP00037
ORD06008,CUST01074,PROD04529,2024-05-06,10:21:29,5,TRUE,DP00489
ORD06009,CUST04778,PROD08217,2024-11-19,18:57:56,3,TRUE,DP00348
ORD06010,CUST01516,PROD00627,2024-01-22,06:29:14,4,FALSE,DP00438
ORD06011,CUST00339,PROD00517,2024-10-22,01:04:55,4,FALSE,DP00198
ORD06012,CUST02358,PROD00178,2024-10-20,06:02:33,4,,DP00425
ORD06013,CUST03333,PROD04329,2024-07-26,11:07:19,1,FALSE,DP00139
ORD06014,CUST06571,PROD05145,2024-08-19,08:48:33,1,FALSE,DP00410
ORD06015,CUST07899,PROD06208,2024-12-04,19:53:54,2,TRUE,DP00132
ORD06016,CUST07264,PROD01630,2024-10-08,02:47:39,2,FALSE,DP00298
ORD06017,CUST02916,PROD08027,2024-02-23,20:21:46,3,FALSE,DP00079
ORD06018,CUST05453,PROD03793,2024-08-16,19:49:54,1,FALSE,DP00351
ORD06019,CUST05443,PROD09407,2024-05-14,06:38:42,1,TRUE,DP00313
ORD06020,CUST09320,PROD02636,2024-12-20,09:13:05,3,TRUE,DP00238
ORD06021,CUST08047,PROD09707,2024-01-17,05:26:03,2,FALSE,DP00252
ORD06022,CUST03646,PROD03702,2024-08-29,00:47:01,2,FALSE,DP00268
ORD06023,CUST01554,PROD03298,2024-04-23,13:00:00,5,,DP00059
ORD06024,CUST02756,PROD01929,2024-08-29,22:04:03,5,TRUE,DP00241
ORD06025,CUST09423,PROD09060,2024-07-02,07:09:02,2,FALSE,DP00432
ORD06026,CUST02152,PROD01916,2024-09-30,03:06:15,3,FALSE,DP00471
ORD06027,CUST01141,PROD01412,2024-04-07,16:58:29,2,FALSE,DP00368
ORD06028,CUST04752,PROD07213,2024-01-25,03:16:14,2,FALSE,DP00093
ORD06029,CUST07528,PROD00557,2024-07-18,20:13:16,2,FALSE,DP00495
ORD06030,CUST02120,PROD02093,2024-02-29,05:01:53,5,TRUE,DP00441
ORD06031,CUST08484,PROD08268,2024-09-08,03:24:34,4,FALSE,DP00259
ORD06032,CUST09486,PROD00771,2024-04-25,02:31:40,1,FALSE,DP00086
ORD06033,CUST09835,PROD03210,2024-07-06,23:02:29,4,TRUE,DP00006
ORD06034,CUST03680,PROD02084,2024-10-09,16:36:49,2,FALSE,DP00020
ORD06035,CUST02994,PROD07322,2024-12-03,03:41:18,1,FALSE,DP00445
ORD06036,CUST02087,PROD08549,2024-01-23,11:59:31,5,FALSE,DP00332
ORD06037,CUST07932,PROD09407,2024-08-06,00:55:07,4,FALSE,DP00105
ORD06038,CUST09138,PROD07576,2024-11-05,13:20:50,3,TRUE,DP00377
ORD06039,CUST05651,PROD09568,2024-11-30,00:39:16,5,FALSE,DP00201
ORD06040,CUST06027,PROD03142,2024-10-02,20:55:27,2,FALSE,DP00424
ORD06041,CUST06796,PROD06973,2024-01-30,22:32:22,2,TRUE,DP00306
ORD06042,CUST02431,PROD04995,2024-04-28,03:05:46,1,FALSE,DP00294
ORD06043,CUST03716,PROD07992,2024-02-06,02:43:33,4,FALSE,DP00044
ORD06044,CUST05091,PROD02941,2024-08-23,11:17:36,5,,DP00152
ORD06045,CUST05036,PROD02132,2024-09-06,23:33:35,2,FALSE,DP00452
ORD06046,CUST07053,PROD07463,2024-06-29,04:20:18,2,FALSE,DP00009
ORD06047,CUST02568,PROD08243,2024-01-12,11:55:45,3,FALSE,DP00418
ORD06048,CUST03952,PROD09584,2024-03-17,07:12:02,3,FALSE,DP00464
ORD06049,CUST08265,PROD04011,2024-08-01,07:09:03,3,FALSE,DP00226
ORD06050,CUST04050,PROD02772,2024-01-28,20:11:05,1,FALSE,DP00181
ORD06051,CUST02968,PROD08035,2024-06-04,13:18:09,5,FALSE,DP00229
ORD06052,CUST09407,PROD06465,2024-04-04,21:33:40,5,FALSE,DP00344
ORD06053,CUST01267,PROD02959,2024-06-07,20:49:29,1,TRUE,DP00381
ORD06054,CUST02944,PROD01343,2024-06-26,23:58:32,1,FALSE,DP00304
ORD06055,CUST00665,PROD00556,2024-04-22,05:27:51,2,FALSE,DP00287
ORD06056,CUST00094,PROD06080,2024-10-23,21:52:04,3,FALSE,DP00161
ORD06057,CUST06017,PROD05773,2024-11-18,17:45:08,3,FALSE,DP00428
ORD06058,CUST02478,PROD09373,2024-10-15,22:35:46,2,FALSE,DP00471
ORD06059,CUST00178,PROD04591,2024-12-23,10:14:15,4,TRUE,DP00464
ORD06060,CUST00707,PROD09404,2024-01-09,19:19:29,2,FALSE,DP00366
ORD06061,CUST07336,PROD08362,2024-08-16,00:27:05,2,FALSE,DP00074
ORD06062,CUST09985,PROD06700,2024-04-30,05:22:37,4,FALSE,DP00109
ORD06063,CUST01977,PROD09977,2024-10-04,11:49:44,5,FALSE,DP00078
ORD06064,CUST06001,PROD05837,2024-05-02,10:20:31,2,FALSE,DP00424
ORD06065,CUST00326,PROD08944,2024-02-28,05:56:45,5,FALSE,DP00177
ORD06066,CUST05406,PROD04294,2024-08-19,00:29:04,5,FALSE,DP00119
ORD06067,CUST04258,PROD04176,2024-11-19,11:43:49,2,FALSE,DP00339
ORD06068,CUST01517,PROD03476,2024-06-18,12:53:56,5,FALSE,DP00085
ORD06069,CUST01974,PROD05045,2024-04-04,20:07:33,3,TRUE,DP00049
